DEL_5_500	abPOA	387	0	29,20,49
INV_5_500	abPOA	578	2	55,55
DUP_5_500	abPOA	1098	0	25,47,72
COMPHET_DEL_5_500	abPOA	487	0	29,38,67
SHIFTED_COMPHET_5_500	abPOA	920	0	34,26,60
DEL_5_1000	abPOA	362	0	25,44,69
INV_5_1000	abPOA	1444	0	30,35,65
DUP_5_1000	abPOA	1714	2	66,66
COMPHET_DEL_5_1000	abPOA	357	2	55,55
SHIFTED_COMPHET_5_1000	abPOA	1401	0	29,30,59
DEL_6_50	abPOA	274	2	57,57
INV_6_50	abPOA	347	0	29,30,59
DUP_6_50	abPOA	477	0	36,37,73
COMPHET_DEL_6_50	abPOA	305	2	66,66
SHIFTED_COMPHET_6_50	abPOA	422	2	61,61
DEL_6_200	abPOA	311	2	68,68
INV_6_200	abPOA	384	2	58,58
DUP_6_200	abPOA	700	2	63,63
COMPHET_DEL_6_200	abPOA	357	0	32,31,63
SHIFTED_COMPHET_6_200	abPOA	1004	0	33,38,71
DEL_6_500	abPOA	736	0	31,39,70
INV_6_500	abPOA	932	0	26,41,67
DUP_6_500	abPOA	1073	2	62,62
COMPHET_DEL_6_500	abPOA	518	0	35,43,78
SHIFTED_COMPHET_6_500	abPOA	1231	0	31,39,70
DEL_6_1000	abPOA	658	0	26,27,53
INV_6_1000	abPOA	1688	2	71,71
DUP_6_1000	abPOA	2051	0	29,41,70
COMPHET_DEL_6_1000	abPOA	378	2	64,64
SHIFTED_COMPHET_6_1000	abPOA	1448	0	26,35,61
DEL_7_50	abPOA	339	0	32,33,65
INV_7_50	abPOA	505	2	70,70
DUP_7_50	abPOA	436	0	34,35,69
COMPHET_DEL_7_50	abPOA	308	2	58,58
SHIFTED_COMPHET_7_50	abPOA	330	2	58,58
DEL_7_200	abPOA	434	0	33,32,65
INV_7_200	abPOA	421	2	58,58
DUP_7_200	abPOA	489	2	58,58
COMPHET_DEL_7_200	abPOA	240	0	25,27,52
SHIFTED_COMPHET_7_200	abPOA	763	0	39,32,71
DEL_7_500	abPOA	195	2	50,50
INV_7_500	abPOA	855	2	69,69
DUP_7_500	abPOA	1124	2	75,75
COMPHET_DEL_7_500	abPOA	295	2	58,58
SHIFTED_COMPHET_7_500	abPOA	898	2	60,60
DEL_7_1000	abPOA	351	2	60,60
INV_7_1000	abPOA	1248	0	45,15,60
DUP_7_1000	abPOA	1806	2	67,67
COMPHET_DEL_7_1000	abPOA	354	0	25,31,56
SHIFTED_COMPHET_7_1000	abPOA	1527	0	20,41,61
DEL_8_50	abPOA	375	2	69,69
INV_8_50	abPOA	517	2	73,73
DUP_8_50	abPOA	342	2	63,63
COMPHET_DEL_8_50	abPOA	303	2	60,60
SHIFTED_COMPHET_8_50	abPOA	498	0	37,31,68
DEL_8_200	abPOA	315	2	55,55
INV_8_200	abPOA	351	0	21,31,52
DUP_8_200	abPOA	509	2	69,69
COMPHET_DEL_8_200	abPOA	281	2	59,59
SHIFTED_COMPHET_8_200	abPOA	520	0	27,29,56
DEL_8_500	abPOA	438	0	24,34,58
INV_8_500	abPOA	579	2	52,52
DUP_8_500	abPOA	1272	0	30,38,68
COMPHET_DEL_8_500	abPOA	356	2	57,57
SHIFTED_COMPHET_8_500	abPOA	934	0	34,21,55
DEL_8_1000	abPOA	591	0	20,31,51
INV_8_1000	abPOA	1417	0	33,26,59
DUP_8_1000	abPOA	1817	0	25,34,59
COMPHET_DEL_8_1000	abPOA	567	0	31,45,76
SHIFTED_COMPHET_8_1000	abPOA	2559	0	36,38,74
DEL_9_50	abPOA	315	0	35,29,64
INV_9_50	abPOA	326	0	32,32,64
DUP_9_50	abPOA	360	2	55,55
COMPHET_DEL_9_50	abPOA	222	2	45,45
SHIFTED_COMPHET_9_50	abPOA	523	2	64,64
